
10.1051/0004-6361/201423484	 Aleksi&cacute;, Ansoldi, Antonelli, Antoranz, Babic, Bangale, Barres de Almeida, Barrio, Becerra Gonz&aacute;lez, Bednarek, Bernardini, Biland, Blanch, Bonnefoy, Bonnoli, Borracci, Bretz, Carmona, Carosi, Carreto Fidalgo, Colin, Colombo, Contreras, Cortina, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, Delgado Mendez, Doert, Dom&iacute;nguez, Dominis Prester, Dorner, Doro, Einecke, Eisenacher, Elsaesser, Farina, Ferenc, Fonseca, Font, Frantzen, Fruck, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Godinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadasch, Hayashida, Herrera, Herrero, Hildebrand, Hose, Hrupec, Idec, Kadenius, Kellermann, Kodani, Konno, Krause, Kubo, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Mazin, Menzel, Meucci, Miranda, Mirzoyan, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nishijima, Noda, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Paredes-Fortuny, Partini, Persic, Prada, Prada Moroni, Prandini, Preziuso, Puljak, Reinthal, Rhode, Rib&oacute;, Rico, Rodriguez Garcia, R&uuml;gamer, Saggion, Saito, Saito, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Stamatescu, Stamerra, Steinbring, Storz, Strzys, Sun, Suri&cacute;, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Thaele, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, Wagner, Zandanel, Zanin, MAGIC Collaboration, Lucarelli, Pittori, Vercellone, Verrecchia, AGILE Collaboration, Buson, D'Ammando, Stawarz, Giroletti, Orienti, Fermi-LAT Collaboration, Mundell, Steele, Zarpudin, Raiteri, Villata, Sandrinelli, L&auml;hteenm&auml;ki, Tammi, Tornikoski, Hovatta, Readhead, Max-Moerbeck, Richards, Jorstad, Marscher, Gurwell, Larionov, Blinov, Konstantinova, Kopatskaya, Larionova, Larionova, Morozova, Troitsky, Mokrushina, Pavlova, Chen, Lin, Panwar, Agudo, Casadio, G&oacute;mez, Molina, Kurtanidze, Nikolashvili, Kurtanidze, Chigladze, Acosta-Pulido, Carnerero, Manilla-Robles, Ovcharov, Bozhilov, Metodieva, Aller, Aller, Fuhrman, Angelakis, Nestoras, Krichbaum, Zensus, Ungerechts, and Sievers	 MAGIC gamma-ray and multi-frequency observations of flat spectrum radio quasar PKS 1510-089 in early 2012	 2014	 Astronomy and Astrophysics	 ARTICLE	 17 

10.1051/0004-6361/201424072	 Aleksi&cacute;, Ansoldi, Antonelli, Antoranz, Babic, Bangale, Barrio, Becerra Gonz&aacute;lez, Bednarek, Bernardini, Biasuzzi, Biland, Blanch, Bonnefoy, Bonnoli, Borracci, Bretz, Carmona, Carosi, Colin, Colombo, Contreras, Cortina, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, de O&ntilde;a Wilhelmi, Delgado Mendez, Doert, Dominis Prester, Dorner, Doro, Einecke, Eisenacher, Elsaesser, Fonseca, Font, Frantzen, Fruck, Galindo, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Godinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadasch, Hanabata, Hayashida, Herrera, Hildebrand, Hose, Hrupec, Idec, Kadenius, Kellermann, Kodani, Konno, Krause, Kubo, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Mazin, Menzel, Miranda, Mirzoyan, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nishijima, Noda, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Paredes-Fortuny, Persic, Prada Moroni, Prandini, Preziuso, Puljak, Reinthal, Rhode, Rib&oacute;, Rico, Rodriguez Garcia, R&uuml;gamer, Saggion, Saito, Saito, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Stamatescu, Stamerra, Steinbring, Storz, Strzys, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Thaele, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, Wagner, and Zanin	 MAGIC search for VHE &gamma;-ray emission from AE Aquarii in a multiwavelength context	 2014	 Astronomy and Astrophysics	 ARTICLE	 2 

10.1051/0004-6361/201423364	 Aleksi&cacute;, Ansoldi, Antonelli, Antoranz, Babic, Bangale, Barres de Almeida, Barrio, Becerra Gonz&aacute;lez, Bednarek, Berger, Bernardini, Biland, Blanch, Bock, Bonnefoy, Bonnoli, Borracci, Bretz, Carmona, Carosi, Carreto Fidalgo, Colin, Colombo, Contreras, Cortina, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, Delgado Mendez, Doert, Dom&iacute;nguez, Dominis Prester, Dorner, Doro, Einecke, Eisenacher, Elsaesser, Farina, Ferenc, Fonseca, Font, Frantzen, Fruck, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Giavitto, odinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadasch, Hayashida, Herrero, Hildebrand, Hose, Hrupec, Idec, Kadenius, Kellermann, Kodani, Konno, Krause, Kubo, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Mazin, Menzel, Meucci, Miranda, Mirzoyan, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nishijima, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Paredes-Fortuny, Partini, Persic, Prada, Prada Moroni, Prandini, Preziuso, Puljak, Reinthal, Rhode, Rib&oacute;, Rico, Rodriguez Garcia, R&uuml;gamer, Saggion, Saito, Saito, Salvati, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Stamatescu, Stamerra, Steinbring, Storz, Sun, Suri&cacute;, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Thaele, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, Wagner, Zandanel, Zanin, MAGIC Collaboration, Cutini, Gasparrini, Furniss, Hovatta, Kangas, Kankare, Kotilainen, Lister, L&auml;hteenm&auml;ki, Max-Moerbeck, Pavlidou, Readhead, and Richards	 MAGIC long-term study of the distant TeV blazar PKS 1424+240 in a multiwavelength context	 2014	 Astronomy and Astrophysics	 ARTICLE	 18 

10.1051/0004-6361/201323036	 Aleksi&cacute;, Ansoldi, Antonelli, Antoranz, Babic, Bangale, Barres de Almeida, Barrio, Becerra Gonz&aacute;lez, Bednarek, Berger, Bernardini, Biland, Blanch, Bock, Bonnefoy, Bonnoli, Borracci, Bretz, Carmona, Carosi, Carreto Fidalgo, Colin, Colombo, Contreras, Cortina, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, Delgado Mendez, Doert, Dom&iacute;nguez, Dominis Prester, Dorner, Doro, Einecke, Eisenacher, Elsaesser, Farina, Ferenc, Fonseca, Font, Frantzen, Fruck, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Giavitto, Godinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadasch, Herrero, Hildebrand, Hose, Hrupec, Idec, Kadenius, Kellermann, Knoetig, Kodani, Konno, Krause, Kubo, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Mazin, Menzel, Meucci, Miranda, Mirzoyan, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nishijima, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Paredes-Fortuny, Partini, Persic, Prada, Prada Moroni, Prandini, Preziuso, Puljak, Reinthal, Rhode, Rib&oacute;, Rico, Rodriguez Garcia, R&uuml;gamer, Saggion, Saito, Saito, Salvati, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Stamatescu, Stamerra, Steinbring, Storz, Sun, Suri&cacute;, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Thaele, Tibolla, Torres, Toyama, Treves, Vogler, Wagner, Zandanel, and Zanin	 MAGIC observations and multifrequency properties of the flat spectrum radio quasar 3C 279 in 2011	 2014	 Astronomy and Astrophysics	 ARTICLE	 13 

0	 Aleksic, Saito, Zanin, Bonnefoy, Hirotani, Ansoldi, Antonelli, Antoranz, Babic, Bangale, Barres de Almeida, Barrio, Becerra Gonzalez, Bednarek, Bernardini, Biasuzzi, Biland, Blanch, Bonnoli, Borracci, Bretz, Carmona, Carosi, Colin, Colombo, Contreras, Cortina, Covino, da Vela, Dazzi, de Angelis, de Caneva, de Lotto, Delgado Mendez, Doert, Dominis Prester, Dorner, Doro, Einecke, Eisenacher, Elsaesser, Farina, Ferenc, Fidalgo, Fonseca, Font, Frantzen, Fruck, Garcia Lopez, Garczarczyk, Garrido Terrats, Gaug, Godinovic, Gonzalez Munoz, Gozzini, Hadasch, Hayashida, Herrera, Herrero, Hildebrand, Hose, Hrupec, Idec, Kadenius, Kellermann, Kodani, Konno, Krause, Kubo, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, Lopez, Lopez-Co!, Lo Pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Martinez, Mazin, Menzel, Miranda, Mirzoyan, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nishijima, Noda, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Paredes-Fortuny, Partini, Persic, Prada Moroni, Prandini, Preziuso, Puljak, Reinthal, Rhode, Ribo, Rico, Rodriguez Garcia, Rugamer, Saggion, Saito, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanpaa, Sitarek, Snidaric, Sobczynska, Spanier, Stamatescu, Stamerra, Steinbring, Storz, Strzys, Sun, Suric, Takalo, Takami, Tavecchio, Temnikov, Terzic, Tescaro, Teshima, Thaele, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, and Wagn!	 VizieR Online Data Catalog: Crab pulsar 50-400GeV light curve (Aleksic+, 2014)	 2014	 VizieR Online Data Catalog	 ARTICLE	 0 

10.1093/mnras/stu227	 Aleksi&cacute;, Ansoldi, Antonelli, Antoranz, Babic, Bangale, de Almeida, Barrio, Gonz&aacute;lez, Bednarek, Berger, Bernardini, Biland, Blanch, Bock, Bonnefoy, Bonnoli, Borracci, Bretz, Carmona, Carosi, Fidalgo, Colin, Colombo, Contreras, Cortina, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, Mendez, Doert, Dom&iacute;nguez, Prester, Dorner, Doro, Einecke, Eisenacher, Elsaesser, Farina, Ferenc, Fonseca, Font, Frantzen, Fruck, L&oacute;pez, Garczarczyk, Terrats, Gaug, Giavitto, Godinovi&cacute;, Mu&ntilde;oz, Gozzini, Hadasch, Hayashida, Herrero, Hildebrand, Hose, Hrupec, Idec, Kadenius, Kellermann, Knoetig, Kodani, Konno, Krause, Kubo, Kushida, Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Mazin, Menzel, Meucci, Miranda, Mirzoyan, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nishijima, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Paredes-Fortuny, Partini, Persic, Prada, Moroni, Prandini, Preziuso, Puljak, Reinthal, Rhode, Rib&oacute;, Rico, Garcia, R&uuml;gamer, Saggion, Saito, Saito, Salvati, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Stamatescu, Stamerra, Steinbring, Storz, Sun, Suri&cacute;, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Thaele, Tibolla, Torres, Toyama, Treves, Vogler, Wagner, Zandanel, and Zanin	 Search for very high energy gamma-rays from the z = 0.896 quasar 4C +55.17 with the MAGIC telescopes	 2014	 Monthly Notices of the Royal Astronomical Society	 ARTICLE	 0 

10.1088/0004-637X/786/2/157	 Ackermann, Ajello, Allafort, Antolini, Barbiellini, Bastieri, Bellazzini, Bissaldi, Bonamente, Bregeon, Brigida, Bruel, Buehler, Buson, Caliandro, Cameron, Caraveo, Cavazzuti, Cecchi, Chaves, Chekhtman, Chiang, Chiaro, Ciprini, Claus, Cohen-Tanugi, Conrad, Cutini, D'Ammando, de Palma, Dermer, Silva, Donato, Drell, Favuzzi, Finke, Focke, Franckowiak, Fukazawa, Fusco, Gargano, Gasparrini, Gehrels, Giglietto, Giordano, Giroletti, Godfrey, Grenier, Guiriec, Hayashida, Hewitt, Horan, Hughes, Iafrate, Johnson, Kn&ouml;dlseder, Kuss, Lande, Larsson, Latronico, Longo, Loparco, Lovellette, Lubrano, Mayer, Mazziotta, McEnery, Michelson, Mizuno, Monzani, Morselli, Moskalenko, Murgia, Nemmen, Nuss, Ohsugi, Orienti, Orlando, Perkins, Pesce-Rollins, Piron, Pivato, Porter, Rain&ograve;, Razzano, Reimer, Reimer, Sanchez, Schulz, Sgr&ograve;, Siskind, Spandre, Spinelli, Stawarz, Takahashi, Takahashi, Thayer, Thayer, Thompson, Tinivella, Torres, Tosti, Troja, Usher, Vandenbroucke, Vasileiou, Vianello, Vitale, Werner, Winer, Wood, Wood, Fermi Large Area Telescope Collaboration, Aleksi&cacute;, Ansoldi, Antonelli, Antoranz, Babic, Bangale, Barres de Almeida, Barrio, Becerra Gonz&aacute;lez, Bednarek, Berger, Bernardini, Biland, Blanch, Bock, Bonnefoy, Bonnoli, Borracci, Bretz, Carmona, Carosi, Carreto Fidalgo, Colin, Colombo, Contreras, Cortina, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, Delgado Mendez, Doert, Dom&iacute;nguez, Dominis Prester, Dorner, Doro, Einecke, Eisenacher, Elsaesser, Farina, Ferenc, Fonseca, Font, Frantzen, Fruck, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Giavitto, Godinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadasch, Herrero, Hildebrand, Hose, Hrupec, Idec, Kadenius, Kellermann, Knoetig, Kodani, Konno, Krause, Kubo, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Mazin, Menzel, Meucci, Miranda, Mirzoyan, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nishijima, Nilsson, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Paredes-Fortuny, Partini, Persic, Prada, Prada Moroni, Prandini, Preziuso, Puljak, Reinthal, Rhode, Rib&oacute;, Rico, Rodriguez Garcia, R&uuml;gamer, Saggion, Saito, Saito, Salvati, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Stamatescu, Stamerra, Steinbring, Storz, Sun, Suri&cacute;, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Thaele, Tibolla, Toyama, Treves, Vogler, Wagner, Zandanel, Zanin, MAGIC Collaboration, Aller, Angelakis, Blinov, Djorgovski, Drake, Efimova, Gurwell, Homan, Jordan, Kopatskaya, Kovalev, Kurtanidze, L&auml;hteenm&auml;ki, Larionov, Lister, Nieppola, Nikolashvili, Ros, Savolainen, Sigua, and Tornikoski	 Multifrequency Studies of the Peculiar Quasar 4C +21.35 during the 2010 Flaring Activity	 2014	 The Astrophysical Journal	 ARTICLE	 12 

10.1051/0004-6361/201423664	 Aleksi&cacute;, Ansoldi, Antonelli, Antoranz, Babic, Bangale, Barres de Almeida, Barrio, Becerra Gonz&aacute;lez, Bednarek, Bernardini, Biasuzzi, Biland, Blanch, Bonnefoy, Bonnoli, Borracci, Bretz, Carmona, Carosi, Colin, Colombo, Contreras, Cortina, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, Delgado Mendez, Doert, Dominis Prester, Dorner, Doro, Einecke, Eisenacher, Elsaesser, Farina, Ferenc, Fidalgo, Fonseca, Font, Frantzen, Fruck, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Godinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadasch, Hayashida, Herrera, Herrero, Hildebrand, Hirotani, Hose, Hrupec, Idec, Kadenius, Kellermann, Kodani, Konno, Krause, Kubo, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Mazin, Menzel, Miranda, Mirzoyan, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nishijima, Noda, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Paredes-Fortuny, Partini, Persic, Prada Moroni, Prandini, Preziuso, Puljak, Reinthal, Rhode, Rib&oacute;, Rico, Rodriguez Garcia, R&uuml;gamer, Saggion, Saito, Saito, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Stamatescu, Stamerra, Steinbring, Storz, Strzys, Sun, Suri&cacute;, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Thaele, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, Wagner, and Zanin	 Detection of bridge emission above 50 GeV from the Crab pulsar with the MAGIC telescopes	 2014	 Astronomy and Astrophysics	 ARTICLE	 11 

10.1051/0004-6361/201322951	 Aleksi&cacute;, Ansoldi, Antonelli, Antoranz, Babic, Bangale, Barres de Almeida, Barrio, Becerra Gonz&aacute;lez, Bednarek, Berger, Bernardini, Biland, Blanch, Bock, Bonnefoy, Bonnoli, Borracci, Bretz, Carmona, Carosi, Carreto Fidalgo, Colin, Colombo, Contreras, Cortina, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, Delgado Mendez, Doert, Dom&iacute;nguez, Dominis Prester, Dorner, Doro, Einecke, Eisenacher, Elsaesser, Farina, Ferenc, Fonseca, Font, Frantzen, Fruck, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Giavitto, Godinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadamek, Hadasch, Herrero, Hildebrand, Hose, Hrupec, Idec, Kadenius, Kellermann, Knoetig, Krause, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Mazin, Menzel, Meucci, Miranda, Mirzoyan, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Paredes-Fortuny, Partini, Persic, Prada, Prada Moroni, Prandini, Preziuso, Puljak, Reinthal, Rhode, Rib&oacute;, Rico, Rodriguez Garcia, R&uuml;gamer, Saggion, Saito, Saito, Salvati, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Stamatescu, Stamerra, Steinbring, Storz, Sun, Suri&cacute;, Takalo, Tavecchio, Terzi&cacute;, Tescaro, Teshima, Thaele, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, Wagner, Zandanel, Zanin, MAGIC Collaboration, Balmaverde, Kataoka, Rekola, and Takahashi	 Contemporaneous observations of the radio galaxy NGC 1275 from radio to very high energy &gamma;-rays	 2014	 Astronomy and Astrophysics	 ARTICLE	 18 

10.1093/mnras/stt2319	 Mazzalay, Maciejewski, Erwin, Saglia, Bender, Fabricius, Nowak, Rusli, and Thomas	 Molecular gas in the centre of nearby galaxies from VLT/SINFONI integral field spectroscopy - II. Kinematics	 2014	 Monthly Notices of the Royal Astronomical Society	 ARTICLE	 10 

0	 B&ouml;hringer, Chon, Collins, Guzzo, Nowak, and Bobrovskyi	 The extended ROSAT-ESO Flux Limited X-ray Galaxy Cluster Survey (REFLEX II)\\ II. Construction and Properties of the Survey	 2014	 ArXiv e-prints	 ARTICLE	 0 

10.1051/0004-6361/201321938	 Aleksi&cacute;, Antonelli, Antoranz, Babic, Barres de Almeida, Barrio, Becerra Gonz&aacute;lez, Bednarek, Berger, Bernardini, Biland, Blanch, Bock, Boller, Bonnefoy, Bonnoli, Borla Tridon, Borracci, Bretz, Carmona, Carosi, Carreto Fidalgo, Colin, Colombo, Contreras, Cortina, Cossio, Covino, Da Vela, Dazzi, De Angelis, De Caneva, Delgado Mendez, De Lotto, Doert, Dom&iacute;nguez, Dominis Prester, Dorner, Doro, Eisenacher, Elsaesser, Farina, Ferenc, Fonseca, Font, Fruck, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Giavitto, Godinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadamek, Hadasch, H&auml;fner, Herrero, Hose, Hrupec, Idec, Kadenius, Knoetig, Kr&auml;henb&uuml;hl, Krause, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez-Coto, L&oacute;pez, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Masbou, Mazin, Meucci, Miranda, Mirzoyan, Mold&oacute;n, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Partini, Persic, Prada, Prada Moroni, Prandini, Preziuso, Puljak, Reichardt, Reinthal, Rhode, Rib&oacute;, Rico, R&uuml;gamer, Saggion, Saito, Saito, Salvati, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Spiro, Stamatescu, Stamerra, Steinke, Storz, Sun, Suri&cacute;, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Thaele, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, Wagner, Weitzel, Zandanel, Zanin, and MAGIC Collaboration	 Rapid and multiband variability of the TeV bright active nucleus of the galaxy IC 310	 2014	 Astronomy and Astrophysics	 ARTICLE	 18 

10.1051/0004-6361/201321360	 Aleksi&cacute;, Antonelli, Antoranz, Asensio, Backes, Barres de Almeida, Barrio, Becerra Gonz&aacute;lez, Bednarek, Berger, Bernardini, Biland, Blanch, Bock, Boller, Bonnefoy, Bonnoli, Borla Tridon, Borracci, Bretz, Carmona, Carosi, Carreto Fidalgo, Colin, Colombo, Contreras, Cortina, Cossio, Covino, da Vela, Dazzi, de Angelis, de Caneva, de Lotto, Delgado Mendez, Doert, Dom&iacute;nguez, Dominis Prester, Dorner, Doro, Eisenacher, Elsaesser, Farina, Ferenc, Fonseca, Font, Fruck, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Giavitto, Godinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadamek, Hadasch, H&auml;fner, Herrero, Hose, Hrupec, Idec, Jankowski, Kadenius, Klepser, Knoetig, Kr&auml;henb&uuml;hl, Krause, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Masbou, Mazin, Meucci, Miranda, Mirzoyan, Mold&oacute;n, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nowak, Orito, Paiano, Palatiello, Paneque, Paoletti, Paredes, Partini, Persic, Prada, Prada Moroni, Prandini, Puljak, Reichardt, Reinthal, Rhode, Rib&oacute;, Rico, R&uuml;gamer, Saggion, Saito, Saito, Salvati, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Spiro, Stamatescu, Stamerra, Steinke, Storz, Sun, Suri&cacute;, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, Wagner, Weitzel, Zandanel, Zanin, and MAGIC Collaboration	 Discovery of very high energy gamma-ray emission from the blazar 1ES 1727+502 with the MAGIC Telescopes	 2014	 Astronomy and Astrophysics	 ARTICLE	 9 

